data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1395584,760,SYR9929,9929,29-Jul-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Aleppo,Jebel Saman,Jebel Saman,Aleppo - Al-Zahraa,36.2232,37.0982,1,SOHR Website_http://www.syriahr.com/en/?p=70831,Other-local,Sniper fire in the Al-Zahraa neighborhood of Aleppo city killed one man.,1,1524053856,SYR
1395774,760,SYR9893,9893,28-Jul-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Idleb,Jisr-Ash-Shugur,Darkosh,Darkosh,35.9924,36.3934,1,SOHR Website_ http://www.syriahr.com/en/?p=70816,Other-local,4 civilians were killed after being shot by Turkish border guards while trying to cross into Turkey from the town of Darkosh.,4,1524053856,SYR
1395925,760,SYR9848,9848,27-Jul-17,2017,1,Violence against civilians,Islamist Militia (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Homs,Homs,Homs,Homs,34.73,36.7197,3,SOHR Website_http://www.syriahr.com/en/?p=70715,Other-local,"Islamic faction snipers opened fire on the regime-controlled Qanat Al-Asi village in the northern countryside of Homs, injuring one civilian.",0,1524053856,SYR
1395928,760,SYR9845,9845,27-Jul-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Idleb,Harim,Harim,Harim,36.2126,36.5207,1,SOHR Website_http://www.syriahr.com/en/?p=70725,Other-local,Two men were killed by Turkish border guards while trying to cross into Turkey from the border area of Harim in Idleb.,2,1524053856,SYR
1396151,760,SYR9771,9771,26-Jul-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Idleb,Harim,Salqin,Azmarin,36.056,36.4014,1,SOHR Website_http://www.syriahr.com/en/?p=70591,Other-local,A civilian was shot dead by the Turkish border guards while he was working in the vicinity of his village in Azmarin in the northern countryside of Idlib.,1,1524053857,SYR
1396314,760,SYR9745,9745,25-Jul-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Idleb,Idleb,Idleb,Idleb,35.929,36.6353,2,SOHR Website_http://www.syriahr.com/en/?p=70498,Other-local,Turkish army shot a civilian while he was trying to cross the border illegally toward Turkey in the northern countryside of Idleb which led to his death.,1,1524053857,SYR
1396312,760,SYR9746,9746,25-Jul-17,2017,1,Violence against civilians,HTS: Hayat Tahrir al-Sham,,2,Civilians (Syria),,7,27,Middle East,Syria,Idleb,Idleb,Idleb,Idleb,35.929,36.6353,1,SOHR Website_http://www.syriahr.com/en/?p=70498,Other-local,"Hayat Tahrir al-Sham executed two civilians in Idlib city, accusing them of 'being involved in explosions in Idlib'.",2,1524053857,SYR
1396325,760,SYR9732,9732,25-Jul-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Idleb,Harim,Dana,Atma,36.3098,36.6899,1,SOHR Website_http://www.syriahr.com/en/?p=70550,Other-local,A girl in Atma camp in Atma village in the northern countryside of Idlib was injured as a result of random shooting by the Turkish border guards at the area. No fatality reported.,0,1524053857,SYR
1396336,760,SYR26900,26900,25-Jul-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),KDP: Kurdistan Democratic Party,7,37,Middle East,Syria,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,36.5054,40.7429,1,LiveUMap: LiveUmap_https://syria.liveuamap.com/en/2017/25-july-snhr-abdi-bilal-kurdish-politician-from-kdp-arrested,Other - Local,"Abdi Bilal, Kurdish politician from KDP, arrested in Hasakah on July 25.",0,1524053857,SYR
1396339,760,SYR26904,26904,25-Jul-17,2017,1,Violence against civilians,PYD: Kurdish Democratic Union Party,,2,Civilians (Syria),,7,27,Middle East,Syria,Al-Hasakeh,Quamishli,Amuda,Amuda,37.1026,40.9313,1,LiveUMap: LiveUmap_https://syria.liveuamap.com/en/2017/27-july-snhr-kurdish-self-management-pyd-forces-arrested,Other - Local,Kurdish Self Management (PYD) forces arrested 17-year-old teen Dar Qarno in Amuda in Hasakah on July 25.,0,1524053857,SYR
1396530,760,SYR9698,9698,24-Jul-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Dar'a,Dar'a,Da'el,Da'el,32.7544,36.1311,1,SOHR Website_http://www.syriahr.com/en/?p=70428,Other-local,Unknown gunmen shot a man in Da'el town in the countryside of Daraa which caused his death.,1,1524053857,SYR
1396551,760,SYR26898,26898,24-Jul-17,2017,1,Violence against civilians,HTS: Hayat Tahrir al-Sham,,2,Civilians (Syria),,7,27,Middle East,Syria,Idleb,Idleb,Idleb,Idleb,35.929,36.6353,3,LiveUMap: LiveUmap_https://syria.liveuamap.com/en/2017/24-july-quite-an-unusual-decision-by-hayat-tahrir-alsham,Other - Local,Hay'at Tahrir al-Sham publicly executed 2 men supposedly tied to IS' yesterday's VBIED attack against HTS.,2,1524053857,SYR
1396757,760,SYR9634,9634,23-Jul-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,36.5054,40.7429,1,SOHR Website_http://www.syriahr.com/2017/07/23/51-%d9%82%d8%b6%d9%88%d8%a7-%d8%a3%d9%85%d8%b3-%d8%a8%d9%8a%d9%86%d9%87%d9%85-24-%d9%85%d9%86-%d8%b9%d9%86%d8%a7%d8%b5%d8%b1-%d9%82%d9%88%d8%a7%d8%aa-%d8%a7%d9%84%d9%86%d8%b8%d8%a7%d9%85-%d9%88%d8%a7/,Other-local,A professor was found killed in Al-Hasakeh city 3 days later after he was kidnapped in the same area.,1,1524053857,SYR
1396739,760,SYR9653,9653,23-Jul-17,2017,1,Violence against civilians,Islamist Rebels (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Idleb,Idleb,Bennsh,Foah,35.982,36.7036,1,SOHR Website_http://www.syriahr.com/2017/07/23/%d8%a5%d8%b5%d8%a7%d8%a8%d8%a7%d8%aa-%d9%81%d9%8a-%d8%a7%d9%84%d9%81%d9%88%d8%b9%d8%a9-%d8%a8%d8%b1%d8%b5%d8%a7%d8%b5-%d9%82%d9%86%d8%a7%d8%b5%d8%a9-%d9%88%d9%81%d9%8a-%d8%a7%d9%86%d9%81%d8%ac%d8%a7/,Other-local,Armed Islamist Rebel Group targeted Foah village in Idlib countryside with snipers which led to injuring 1 civilian,0,1524053857,SYR
1396774,760,SYR26887,26887,23-Jul-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Al-Hasakeh,Al-Hasakeh,Tal Tamer,Tal Tamer,36.6534,40.3718,1,LiveUMap: LiveUmap_https://syria.liveuamap.com/en/2017/23-july-hasakah-assyrian-academic-and-former-dean-of-faculty,Other - Local,A Syrian academic and former dean of faculty for agricultural engineering Dr. Elias Ishaq was kidnapped and executed near Tel Tamer in Hasakeh.,1,1524053857,SYR
1396951,760,SYR9626,9626,22-Jul-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,Um Elmilh,36.5469,40.6677,1,SOHR Website_http://www.syriahr.com/en/?p=70387,Other-local,"A body of a university professor, who was the dean of the Faculty of Agriculture in the university of Al-Hasakeh. was found dead near Um Elmilh area west of Al-Hasakeh. He was shot dead 3 days after being kidnapped by unknown gunmen.",1,1524053857,SYR
1397179,760,SYR9587,9587,21-Jul-17,2017,1,Violence against civilians,HTS: Hayat Tahrir al-Sham,,2,Protesters (Syria),,6,26,Middle East,Syria,Idleb,Idleb,Saraqab,Saraqab,35.8611,36.8061,1,SOHR Website_http://www.syriahr.com/en/?p=70230,Other-local,"Members of Hayyaat Tahrir Al-Sham opened fire on a demonstration that took place in Saraqab town, and information about injuries.",0,1524053857,SYR
1397359,760,SYR9482,9482,20-Jul-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,35.9428,39.0519,1,SOHR Website_http://www.syriahr.com/en/?p=70191,Other-local,A woman was shot by a sniper while she was trying to escape from an area controlled by Islamic state in Ar-Raqqa city.,1,1524053858,SYR
1397367,760,SYR9544,9544,20-Jul-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Damascus,Damascus,Damascus,Yarmouk Camp,33.4731,36.3071,1,SOHR Website_http://www.syriahr.com/en/?p=70238,Other-local,"Islamic State executed a young man in Yarmouk camp south of the capital, on charges of apostasy and communication in favor of Hayat Tahrir al-Sham.",1,1524053858,SYR
1397375,760,SYR9536,9536,20-Jul-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),Prisoners (Syria); Military Forces of Syria (2000-); Militia (Pro-Government),7,27,Middle East,Syria,Deir-ez-Zor,Abu Kamal,Jalaa,Salhiyeh,34.721,40.755,1,SOHR Website_http://www.syriahr.com/en/?p=70181,Other-local,The Islamic State crucified a member of the regime forces or the militiamen loyal to them in the countryside of Deir-ez-Zor in Salhiyeh village.,1,1524053858,SYR
1397390,760,SYR9519,9519,20-Jul-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),Prisoners (Syria); Military Forces of Syria (2000-); Militia (Pro-Government),7,27,Middle East,Syria,Deir-ez-Zor,Abu Kamal,Jalaa,Jalaa,34.6266,40.8254,1,SOHR Website_http://www.syriahr.com/en/?p=70181,Other-local,The Islamic State crucified a member of the regime forces or the militiamen loyal to them in the countryside of Deir-ez-Zor in Jalaa town.,1,1524053858,SYR
1397393,760,SYR9515,9515,20-Jul-17,2017,1,Violence against civilians,HTS: Hayat Tahrir al-Sham,,2,Protesters (Syria),,6,26,Middle East,Syria,Idleb,Idleb,Idleb,Idleb,35.929,36.6353,1,SOHR Website_http://www.syriahr.com/en/?p=70171,Other-local,Hayat Tahrir al-Sham opened fire on a demonstration in Al-Saha square in Idleb city which caused injury of 3 people.,0,1524053858,SYR
1397400,760,SYR9509,9509,20-Jul-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),Prisoners (Syria); Military Forces of Syria (2000-); Militia (Pro-Government),7,27,Middle East,Syria,Deir-ez-Zor,Abu Kamal,Abu Kamal,Hasrat,34.6173,40.8997,1,SOHR Website_http://www.syriahr.com/en/?p=70181,Other-local,The Islamic State crucified a member of the regime forces or the militiamen loyal to them in the countryside of Deir-ez-Zor in Hasrat village.,1,1524053858,SYR
1397420,760,SYR9487,9487,20-Jul-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),Prisoners (Syria); Military Forces of Syria (2000-); Militia (Pro-Government),7,27,Middle East,Syria,Deir-ez-Zor,Abu Kamal,Abu Kamal,As Sukkariyah,34.4719,40.9113,1,SOHR Website_http://www.syriahr.com/en/?p=70181,Other-local,The Islamic State crucified a member of the regime forces or the militiamen loyal to them in the countryside of Deir-ez-Zor in Sukkariyah village.,1,1524053858,SYR
1397429,760,SYR9476,9476,20-Jul-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),Prisoners (Syria); Military Forces of Syria (2000-); Militia (Pro-Government),7,27,Middle East,Syria,Deir-ez-Zor,Abu Kamal,Abu Kamal,Al-Bukamal,34.4546,40.9116,1,SOHR Website_http://www.syriahr.com/en/?p=70175,Other-local,The Islamic State executed 3 members of the regime forces and militiamen loyal to them after capturing them. They were killed with knives in Abu Kamal city.,3,1524053858,SYR
1397433,760,SYR9472,9472,20-Jul-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),Prisoners (Syria); Military Forces of Syria (2000-); Militia (Pro-Government),7,27,Middle East,Syria,Deir-ez-Zor,Abu Kamal,Jalaa,Abbas,34.6906,40.7983,1,SOHR Website_http://www.syriahr.com/en/?p=70181,Other-local,The Islamic State crucified a membe of the regime forces or the militiamen loyal to them in the countryside of Deir-ez-Zor in Abbas village.,1,1524053858,SYR
1397853,760,SYR9396,9396,18-Jul-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,35.9428,39.0519,3,SOHR Website_http://www.syriahr.com/en/?p=70107,Other-local,A family of three was killed by Islamic State bombings of villages on the northern banks of the Euphrates in eastern Ar-Raqqa.,3,1524053858,SYR
1397847,760,SYR9402,9402,18-Jul-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,35.3319,40.1461,3,SOHR Website_http://www.syriahr.com/en/?p=70116,Other-local,Two men were killed by snipers as they tried to flee Islamic State-held areas in Deir ez-Zor.,2,1524053858,SYR
1398023,760,SYR9388,9388,17-Jul-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Homs,Tadmor,Tadmor,Tadmor,34.5656,38.2877,1,SOHR Website_http://www.syriahr.com/en/?p=70051,Other-local,"A man from Tadmur was killed by a Turkish border guard. The source does not make clear where the man was killed, so coded location to Tadmur since he was allegedly from there.",1,1524053858,SYR
1398032,760,SYR9378,9378,17-Jul-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Aleppo,Jarablus,Jarablus,Jarablus,36.8145,38.0099,1,SOHR Website_http://www.syriahr.com/en/?p=70077,Other-local,"A man, his wife, and son were shot and killed by Turkish border guards as they tried to cross from Jarablus.",3,1524053858,SYR
1398065,760,SYR26786,26786,17-Jul-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Aleppo,Menbij,Menbij,Menbij,36.5258,37.951,1,LiveUMap: https://twitter.com/SaladinAlDronni/status/887030332956061698,Other - Local,The Islamic State allegedly targeted and injured an official of the Manbij Magistrate's Court on the outskirts of Manbij. No deaths reported.,0,1524053858,SYR
1398016,760,SYR9368,9368,17-Jul-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,35.3319,40.1461,3,SOHR Website_http://www.syriahr.com/en/?p=70133,Other-local,Two men were killed by snipers as they tried to flee Islamic State-held areas in Deir ez-Zor.,2,1524053858,SYR
1398425,760,SYR9283,9283,15-Jul-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Idleb,Idleb,Idleb,Idleb,35.929,36.6353,3,SOHR Website_http://www.syriahr.com/en/?p=69984,Other-local,"Turkish border guards targeted the citizens fleeing from the border between idleb and the Turkish territory, and information about 6 citizens were killed.",6,1524053858,SYR
1398562,760,SYR9231,9231,14-Jul-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Idleb,Idleb,Idleb,Idleb,35.929,36.6353,3,SOHR Website_http://www.syriahr.com/en/?p=69933,Other-local,"Turkish border guards targeted the citizens fleeing from the border between idleb and the Turkish territory, and information about 3 citizens were killed.",3,1524053859,SYR
1399268,760,SYR26696,26696,10-Jul-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-),,8,Civilians (Syria),,7,78,Middle East,Syria,Idleb,Harim,Harim,Harim,36.2126,36.5207,1,LiveUMap: https://twitter.com/AllyOfTruth/status/883992802224463872,Other - Local,Turkish military shot a girl near Harem village in Idleb. No deaths reported.,0,1524053859,SYR
1399437,760,SYR9130,9130,9-Jul-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Idleb,Harim,Harim,Harim,36.2126,36.5207,2,SOHR Website_http://www.syriahr.com/en/?p=69675,Other-local,"A child from Al-Sheikh Obaid village, was killed near Harem city on the borders between Syria and Turkey in a random shooting by the Turkish border guards.",1,1524053859,SYR
1399443,760,SYR9136,9136,9-Jul-17,2017,1,Violence against civilians,QSD: Syrian Democratic Forces,,2,Civilians (Syria),,7,27,Middle East,Syria,Aleppo,A'zaz,Mare',Mare',36.4827,37.1965,1,SOHR Website_http://www.syriahr.com/en/?p=69684,Other-local,Syria Democratic Forces opened heavy machine guns' fire on areas in the vicinity of Marea city in the northern countryside of Aleppo killing one woman.,1,1524053859,SYR
1399451,760,SYR9144,9144,9-Jul-17,2017,1,Violence against civilians,Military Forces of Syria (2000-),,1,Civilians (Syria),Prisoners (Syria),7,17,Middle East,Syria,Damascus,Damascus,Damascus,Yarmouk,33.4712,36.3057,1,SOHR Website_http://www.syriahr.com/en/?p=69671,Other-local,A man from Yarmouk Camp was tortured to death in the regime forces' prisons where he was detained for around three years.,1,1524053859,SYR
1399463,760,SYR26684,26684,9-Jul-17,2017,1,Violence against civilians,YPG: Peoples Protection Units,,2,Civilians (Syria),,7,27,Middle East,Syria,Aleppo,As-Safira,Khanaser,Khanaser,35.7839,37.4998,2,LiveUMap: https://twitter.com/NSO_SY/status/884025348903587840,Other - Local,A sniper from the YPG shot and killed a woman in Khanasser.,1,1524053859,SYR
1399785,760,SYR9078,9078,7-Jul-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Idleb,Idleb,Bennsh,Foah,35.982,36.7036,1,SOHR Website_http://www.syriahr.com/en/?p=69541,Other-local,"A sniper from an unidentified armed group kill a woman in Foah, Idleb province, on July 7, 2017.",1,1524053860,SYR
1400376,760,SYR8960,8960,4-Jul-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Aleppo,A'zaz,Mare',Mare',36.4827,37.1965,1,SOHR Website_http://www.syriahr.com/en/?p=69415,Other-local,Unknown gunmen shot a doctor and killed him in front of his house in Mare' city in the northern countryside of Aleppo.,1,1524053860,SYR
1400574,760,SYR8876,8876,3-Jul-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,35.9428,39.0519,3,SOHR Website_http://www.syriahr.com/en/?p=69315,Other-local,One man from Al-Hamra village in the eastern countryside of Ar-Raqqahh was killed after being shot by Turkish border guards in the northern countryside of Raqqa during his attempt to cross toward the Turkish side.,1,1524053860,SYR
1400575,760,SYR8877,8877,3-Jul-17,2017,1,Violence against civilians,YPG: Peoples Protection Units,,2,Civilians (Syria),,7,27,Middle East,Syria,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,35.9428,39.0519,1,SOHR Website_http://www.syriahr.com/en/?p=69316,Other-local,"Two members from the Self-Defence Forces of the Democratic Self-Administration were beating, torturing and humiliating two civilians while looking for IS members. Suspected location Ar-Raqqah. No fatalities were reported.",0,1524053860,SYR
1400596,760,SYR8898,8898,3-Jul-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Rural Damascus,Duma,Harasta,Harasta,33.5643,36.3712,1,SOHR Website_http://www.syriahr.com/en/?p=69402,Other-local,One man was killed by a sniper shot at the outskirts of Harasta in the Eastern Ghouta.,1,1524053860,SYR
1400818,760,SYR8798,8798,2-Jul-17,2017,1,Violence against civilians,Military Forces of Syria (2000-),,1,Civilians (Syria),,7,17,Middle East,Syria,Rural Damascus,Rural Damascus,Arbin,Arbin,33.5388,36.3653,1,SOHR Website_http://www.syriahr.com/en/?p=69304; SOHR Website_http://www.syriahr.com/en/?p=69340,Other-local,One man from Arbin town in the Eastern Ghouta was killed by the Syrian regime forces sniper fire in the outskirts of the city.,1,1524053860,SYR
1400834,760,SYR8814,8814,2-Jul-17,2017,1,Violence against civilians,Opposition Rebels (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Idleb,Harim,Dana,Bab El Hawa,36.2308,36.692,1,SOHR Website_http://www.syriahr.com/en/?p=69340,Other-local,The vice president of Bab Al-Hawa border Crossing was shot and killed by rebels on one of the checkpoints near the Crossing.,1,1524053860,SYR
